0.004514307000637533	5
5	0.30436026771258284
4.847728747138661	0.4020308935424325
4.707287149829476	0.5108211103485922
4.576494550142525	0.6286811600151622
4.453388571829357	0.7537664544783987
4.336248259737084	0.884459336248444
4.223559735499875	1.019336794950032
4.1139591663098525	1.1571168596402495
4.006166497083292	1.296596308491526
3.8989110197454266	1.436580705660828
3.790841304014323	1.5757997383409093
3.680402149882381	1.7127915549853028
3.565642901418033	1.8457225847978251
3.4438783924564813	1.9720688346948272
3.3110061709264715	2.087974096425585
3.159903254932305	2.1867429360336863
1.5764118106668068	1.759614384721971
1.5764118073486006	1.7596143846251593
1.576411798371338	1.7596143840109717
1.5764117270803875	1.7596143820239243
1.4424266480592671	1.7763653074563477
1.268037167933807	1.8532452758342202
1.1294528355563973	1.9637812714902705
1.0122272252961415	2.094393970268955
0.9094705887252788	2.2386071674098402
0.8173203719499967	2.3927901518679717
0.7333739010802613	2.554684466115915
0.6560234728432447	2.7227789065130485
0.5841332464674709	2.896005809213092
0.5168661566663738	3.0735783523728606
0.4535841123571569	3.2548967452686624
0.3937870373499517	3.4394909279632895
0.3370738646033917	3.6269839068147443
0.2831166014538825	3.8170673763933305
0.23164251921758544	4.00948497810667
0.1824215786193373	4.204020480313899
0.1352573354611219	4.400489229396686
0.08998022179583179	4.598731834204178
0.046442485448814144	4.798609434761644
